,id,name,review_count,rating,phone,display_phone,price,coord_lat,coord_long,is_bakeries,is_desserts,is_icecream,is_cafe,is_donuts,is_cakeshop,is_bubbletea,is_chocolate,is_cupcakes,is_Other,rand_imp_price,knn_imp_price,is_successful,County
1827,wwYJlPAg4_DV_DihANcuOw,Estuary,4.61512051684126,16.0,1,1,,40.6932355,-74.0007940774,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Brooklyn
1829,4tD69C9xkksy6XyyEy-Zzg,Saraghina Bakery,4.442651256490317,16.0,1,1,2.0,40.683615,-73.935447,1,1,0,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
1833,KzQFDAXAi3ZwphAsIYgCvA,Ten Thousand Coffee,4.61512051684126,20.25,0,0,2.0,40.7537,-73.97254,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1834,uVoxbXsEWGOGCJrEYv0C-A,Bambina Blue,4.499809670330265,20.25,1,1,,40.72178,-73.99716,0,1,1,0,0,0,0,0,0,0,1.0,2.0,1,Manhattan
1838,k67-o4M_l_7LO_RxWBIpbA,Dainobu,4.77912349311153,20.25,1,1,2.0,40.736282,-73.9972,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1841,VCqNjupCWZ5INzOcyBMJSg,The Grey Dog - Union Square,7.080867896690782,16.0,1,1,2.0,40.733828,-73.993052,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1842,6UNEqVRChnfjRa10oDG1IA,Eat Pretty,4.605170185988092,20.25,1,1,,40.77388,-73.94806,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1,Manhattan
1844,r8PoVfV5vKmrLxSjbcfQLA,Squarrel Cafe,4.59511985013459,20.25,1,1,1.0,40.684461545041856,-73.97889268956743,0,0,0,0,0,0,1,0,0,1,1.0,1.0,1,Brooklyn
1845,6xCZHAr7yj_vWwRJalAEOg,Seed + Mill,5.66988092298052,20.25,0,0,1.0,40.7420723,-74.0056454,0,1,1,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
1848,vigW-64AMmUN8Jt6Q6mCdg,gertrude,4.454347296253507,20.25,0,0,,40.794055,-73.971099,1,0,0,1,0,0,0,0,0,0,1.0,2.0,1,Manhattan
1851,Dw0D3560Yt3pQtdm74gGeQ,A&A Bake and Double and Roti Shop,5.676753802268282,20.25,1,1,1.0,40.68043,-73.94795,1,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Brooklyn
1852,bmSYtYRPf6ycx-4xWhbHFg,Sey Coffee,5.267858159063328,20.25,1,1,2.0,40.70532,-73.9324,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Brooklyn
1853,8qSOz7oTPUUCafsMOBBNEQ,Pisillo Italian Panini,6.582025138892826,20.25,1,1,2.0,40.710558,-74.007594,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1868,J4UF6byGVD4cf5R1hyMIxw,Yanni’s Coffee,4.709530201312334,20.25,1,1,1.0,40.7397792,-73.9989726,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1870,V7lXZKBDzScDeGB8JmnzSA,Katz's Delicatessen,9.625161575008372,16.0,1,1,2.0,40.722237,-73.9875259,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1872,CBmrwh7jHn88M4v8Q9Qyyg,White Noise Coffee Co,4.997212273764115,20.25,1,1,2.0,40.6896242,-73.9882489,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
1874,nLMJL4p7k4jNO4qLMc1wNg,Leo,4.61512051684126,16.0,1,1,2.0,40.7125608,-73.9567886,1,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Brooklyn
1878,koh-4_SAbshwZ8EBRmXcmg,B&H Dairy,6.304448802421981,20.25,1,1,1.0,40.7284622192383,-73.988166809082,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
1884,FQ_9HzcX6_vLFnNIJ30jiA,Sant Ambroeus Brookfield,4.430816798843313,16.0,1,1,,40.713629,-74.014814,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1885,X7drgFF9mP_GvwMKKA4H8Q,Ninth Street Espresso,5.176149732573829,16.0,1,1,1.0,40.7269335438612,-73.9800024032593,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1889,amoGEhgkE4xcNXwYqWeoaw,Yonah Schimmel's Knish Bakery,6.55250788703459,16.0,1,1,1.0,40.72314,-73.99016,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
1892,s7CKGPb4eIuCULkR16ZRTw,Blue Sky Bakery,5.541263545158426,20.25,1,1,1.0,40.6810913085938,-73.9769515991211,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Brooklyn
1903,wXiIxbnFRaFBS9RI4wJrdw,Baba Cool,5.493061443340548,16.0,1,1,2.0,40.68701,-73.97537,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
1905,wrvIZaT5rTmk0YpIvQbvHw,Murray's Cheese Bar,6.76849321164863,16.0,1,1,2.0,40.7483999,-73.9380657,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Queens
1906,-MDpSeMiCsvfz9TueedWwg,La Colombe Wall Street,5.214935757608986,20.25,1,1,2.0,40.7056896627839,-74.0083486272612,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1908,3cC6UcOj_-FMXRBYlsXFzA,Two Hands,5.926926025970411,16.0,0,0,2.0,40.71782,-74.00547,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1911,MphfKkYFEe0BDQ6hZ0A5fA,Gelso & Grand,7.273786317844895,20.25,1,1,2.0,40.71958,-73.99734,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1913,CV34WV9aNsERlQACAJSAOg,Runner & Stone,5.746203190540153,16.0,1,1,2.0,40.6772,-73.985927,1,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Brooklyn
1914,di8nRIJqHeXR3Sf9qdKPQQ,McNulty's Tea & Coffee Co,5.568344503761097,20.25,1,1,2.0,40.7334023,-74.0049927,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1918,LF2_slTY37P0Ua8vI4Hr5g,Bistro Les Amis,6.133398042996649,16.0,1,1,2.0,40.724678,-74.002624,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1920,QEY6X80_WXLmCvpOxphzxA,Smør,4.962844630259907,20.25,1,1,2.0,40.72935222162667,-73.98166426266144,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1922,hudzJdIGMoXmxBO0KsJiFQ,Fish Tales,4.700480365792417,20.25,1,1,3.0,40.687473,-73.993148,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1,Brooklyn
1923,PwrYnl3j3YCGzILX_5UHpw,Davelle,6.030685260261263,16.0,1,1,2.0,40.71852,-73.98605,0,0,0,1,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1924,MSyBQgLziCO6jGypzoBDxA,Cafe Bleriot XI,4.653960350157523,20.25,1,1,2.0,40.77632,-73.95433,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1926,xiwnLiNhSlEN4CDcurqsLQ,2nd Ave Deli,7.232733136177615,16.0,1,1,2.0,40.745222741725954,-73.97918210165679,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1927,p7AK3xaLGgyG1jYP8kSzNw,Caffe Bene,4.927253685157205,16.0,1,1,2.0,40.7210044260522,-74.0043499055924,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1932,ip733nbgjaMMazfQ-Ibhgg,Fiat Cafe,6.511745329644728,16.0,1,1,2.0,40.721433,-73.995689,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1934,UpPXAjKc-CyuCg72chwd3A,Lella Alimentari,5.4680601411351315,20.25,1,1,2.0,40.71516,-73.946451,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
1936,sR60I9PI_63noBQcGoIrbw,Pause Cafe,6.274762021241939,20.25,1,1,2.0,40.72123,-73.98408,0,0,0,1,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1943,4UkZw990ZIjOJR2MoQAgmA,Paradis To-Go,5.241747015059643,16.0,1,1,1.0,40.73268,-73.99025,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1944,cYoK4HRXLFIMtS2xcLv3dg,Second Street Bakery,5.480638923341991,25.0,1,1,1.0,40.72338,-74.05134,1,0,0,0,0,0,0,0,0,1,1.0,1.0,1,New Jersey
1946,jewdjZyGcAXIepOeTBae6g,Cafe Panino Mucho Giusto,4.844187086458591,20.25,1,1,2.0,40.735256,-74.006309,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1948,a7BC1doUjNDqrqTaAMmfZg,Bite,5.69035945432406,16.0,1,1,1.0,40.7257318645125,-73.9946338116395,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
1949,9791rZU0PXGcYudSlVwiAA,Oslo Coffee Roasters,4.852030263919617,16.0,1,1,2.0,40.7130749,-73.9621875,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
1951,AYjVpQ5jYz5gJJqXh_B_CA,Teado Tea Shop,6.198478716492308,20.25,1,1,1.0,40.7172143,-73.9949616,0,0,0,0,0,0,1,0,0,1,1.0,1.0,1,Manhattan
1952,AsN3B_FjIDxjISs9K_d_ZQ,Peachy Keen,6.169610732491456,20.25,1,1,2.0,40.75919366932837,-73.98975277259541,0,1,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1964,8IcowtkuaPf3ZoXIGiNvqg,Blue Bottle Coffee,5.030437921392435,16.0,1,1,2.0,40.710715,-74.0123300674591,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1965,jpAfNfVAFTCpXU7lRepRbw,Merriweather Coffee + Kitchen,4.820281565605037,16.0,1,1,2.0,40.7305599,-74.0065,0,0,0,1,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1969,NBXYrCQeoz305A3DUAl2GQ,Madame Bonté ,4.61512051684126,20.25,1,1,1.0,40.78331,-73.94756,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1,Manhattan
1971,9sbMzt1y-jAm2JaZOp1xJg,New Flushing Bakery,5.8289456176102075,16.0,1,1,1.0,40.759355,-73.8311542,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Queens
1975,gIhn1H8PEmuZPAhTsjxGCw,Body & Soul Bakeshop,4.394449154672439,16.0,0,0,1.0,40.7371,-73.99032,1,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
1976,IaXBtbxhwlL0Rk444T6dtQ,Ten Thousand Coffee,5.3230099791384085,20.25,0,0,,40.753252178381175,-73.98699086652658,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1,Manhattan
1977,yCXInbucT0CTGt_CQMv6Dg,The Protein Bakery,4.8283137373023015,20.25,1,1,2.0,40.7411179,-73.9967099,1,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1979,MB8yE2zRveecPR4bILb_0g,La Colombe Hudson Square,4.5217885770490405,16.0,1,1,2.0,40.7266995,-74.0070413,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1981,vrcfSmyE8orhd0yHSrqvgQ,BKG Coffee Roasters,4.442651256490317,20.25,0,0,2.0,40.69404,-73.96193,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
1982,6lhdCbVV0v0j2W9W_9lXBw,The Roost,5.030437921392435,16.0,1,1,2.0,40.7290935,-73.9785323,0,0,0,1,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1985,b-6jgZxEFZ83yXGn4j5qYQ,Sullivan Street Tea & Spice Company,4.442651256490317,20.25,1,1,2.0,40.729236,-74.000386,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
1994,9-ornJr0G_IHkl6FpcCNzw,Terremoto Coffee,4.997212273764115,20.25,1,1,2.0,40.740823559442504,-74.00333216837038,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
1995,-StMpbfO2qK0sZ2vAkMtnQ,Grand Central Market,5.616771097666572,16.0,0,0,3.0,40.7522588627437,-73.9758177933646,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1,Manhattan
1997,lQ7H-COT5duZQQ0XqGFPDg,Smith Street Bagels,6.20455776256869,16.0,1,1,1.0,40.684805,-73.992051,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Brooklyn
2003,xo0vCKm4PFmykgF7KAYT6Q,Rose & Joe's Italian Bakery,5.393627546352362,16.0,1,1,1.0,40.77547382727804,-73.91198587055328,1,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Queens
2006,Xuw7N7_KqDBZMSAX5H-H1g,Elsewhere Espresso,4.727387818712341,16.0,1,1,1.0,40.7268278898069,-73.9869972123936,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
2007,R9yaJKcuaG3AXQ4FGGR1Qg,Chip City - LIC,5.318119993844216,20.25,1,1,2.0,40.75009,-73.94062,1,1,0,0,0,0,0,0,0,0,2.0,2.0,1,Queens
2009,9ngvh253nco8mFljHoB0Hg,Alleva Dairy,5.241747015059643,16.0,1,1,2.0,40.719403,-73.997154,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2012,0dO6JJPmkivbK8-Qu5eUYg,Toasties,6.045005314036012,16.0,1,1,1.0,40.76006,-73.98306,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
2016,ALChdXIVE0712hrwMgPPCA,Pueblo Querido,4.477336814478207,20.25,0,0,1.0,40.7305599,-73.9518,1,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Brooklyn
2020,STBNV2yArITdLJ1k5hfBig,Gotham Coffee Roasters,4.59511985013459,20.25,1,1,2.0,40.73975,-73.99269,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2023,7Ksn_bVJ3O2mWXRGMKpzTw,King's Street Coffee,5.10594547390058,20.25,1,1,2.0,40.74783,-73.99068,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2025,D2l6XG53ORM_wQg7c6dsAQ,Bāng Bar,4.736198448394496,16.0,1,1,1.0,40.768290433459775,-73.98287479880365,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
2031,UyCxVKmA59zVCECmpDRn1Q,Cafe Madelaine,4.663439094112067,16.0,1,1,2.0,40.72265,-74.04737,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1,New Jersey
2036,nlmFAz_93gjSUfmvmv8Tog,Le Grainne Cafe,6.517671272912275,16.0,1,1,2.0,40.745404227461904,-74.0023805977763,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2043,N6_qSesaVVrnZ5VDGFpCrg,Telegraphe Cafe,5.953243334287785,16.0,1,1,1.0,40.7401399,-73.99543,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
2044,D3Qp546j-mH1TX-11q5uAA,Di Palo's,5.817111159963204,20.25,1,1,2.0,40.7192766,-73.9965565,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2046,d1BU81f_yEqUfFjKMNQjsw,bwè kafe,5.117993812416755,20.25,1,1,1.0,40.7307073,-74.0316501,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1,New Jersey
2048,crQsh13EZ9Gw5mBDtP5DjQ,Kalustyan's,6.272877006546167,20.25,1,1,2.0,40.74275,-73.98207,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2050,OSkHRpmG2MWob2pCzY4PVw,Caputo's Fine Foods,4.718498871295094,25.0,1,1,2.0,40.67827,-73.99804,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Brooklyn
2055,X2cZaJqblzi4M0irKodWcg,Butcher Block,5.5134287461649825,16.0,1,1,1.0,40.7442277477524,-73.9233800102348,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Queens
2059,szW5qGJZEmjEf_70tu5XUA,Amorino Gelato,6.902742737158593,16.0,1,1,2.0,40.7328781769148,-73.9938826429885,0,1,1,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2062,ZTC911b5EZhlW2H-UAQhpQ,Baking Mama,4.859812404361672,20.25,1,1,2.0,40.7369377,-74.0300944,1,1,0,0,0,0,0,0,0,1,2.0,2.0,1,New Jersey
2063,n-szxTmEg8UWhiadbvz_Ug,Russo Mozzarella & Pasta,4.77912349311153,20.25,1,1,2.0,40.729401179008,-73.984412681264,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2075,sxngBOOFdKJ2Ogiy6GRyqw,Eggcellent Souffle Pancake,5.308267697401205,16.0,1,1,1.0,40.75875,-73.83105,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1,Queens
2082,fH8DkdRerw5LJ7fZZHRfeA,Leuca,6.07993319509559,16.0,0,0,3.0,40.722121,-73.956678,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1,Brooklyn
2084,QMDzs-PgUPbZCGLYorLn8A,Brooklyn Ice Cream Factory,5.768320995793772,16.0,1,1,2.0,40.702635,-73.994553,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
2085,wH2hXRoFORQXF319oCGmWw,Sweets Laboratory by Hanamizuki,4.787491742782046,20.25,1,1,2.0,40.747539,-73.991601,0,1,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2086,7-jMpWGUxPB8EEtmoqNdqg,Soft Swerve,7.4821189235521155,20.25,1,1,2.0,40.71819,-73.99118,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2090,kliTD8nAGsn2Ki3SQzL3Eg,Heuk Hwa Dang,4.770684624465665,16.0,0,0,2.0,40.74780114074976,-73.9873990376455,0,1,1,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2091,x3SPsf3wddWPPUdXL570ZA,Surreal Creamery,5.214935757608986,20.25,1,1,2.0,40.729961,-74.000227,0,1,1,0,0,0,1,0,0,0,2.0,2.0,1,Manhattan
2092,2pHtrd6P0Z20umI7rdQdSg,Urban Dessert Lab,5.749392985908253,20.25,1,1,1.0,40.718431582680154,-73.9901878969007,0,1,1,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
2094,X9nBChbYRF0H64ZnTe3g5w,Maiko Matcha Cafe,4.7535901911063645,20.25,0,0,2.0,40.71891,-73.99482,0,0,1,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2096,K6fkejf2ZBUdlsVrm5RbrA,Koré Coffee,5.209486152841421,20.25,0,0,2.0,40.71617,-73.9971,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2097,4FD0TAxe70nb3ngk3sXF9Q,Uluh,6.7912214627261855,20.25,1,1,3.0,40.7293403,-73.9866071,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1,Manhattan
2100,InxhM9dDfWC4Pl4OpFAKbQ,Malai,5.480638923341991,20.25,1,1,,40.682735731138216,-73.9933507017396,0,0,1,0,0,0,0,0,0,0,1.0,2.0,1,Brooklyn
2103,zTW8HJHdhmI-VuJwo7zsFw,Cha-An Bonbon,5.187385805840755,16.0,1,1,2.0,40.7293691,-73.9879042,0,1,1,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2106,YVfmHNQMFwOiS52niAQajA,Surreal Creamery,6.100318952020064,20.25,1,1,2.0,40.742016,-73.977582,0,1,1,0,0,0,1,0,0,0,2.0,2.0,1,Manhattan
2110,_T7hY3H9RPvwSHTpvgDtzQ,Sundaes Best,4.762173934797756,20.25,0,0,,40.74699,-73.9854,0,0,1,0,0,0,0,0,0,0,1.0,2.0,1,Manhattan
2115,6s_BnrbjsQO-bipbLMsb1w,Meet Fresh,4.700480365792417,16.0,1,1,2.0,40.63621,-74.0086,0,1,0,0,0,0,1,0,0,1,2.0,2.0,1,Brooklyn
2120,BtJ5xyldZDtmDopJiAEV5w,Jacques Torres Chocolate & Ice Cream,4.454347296253507,16.0,1,1,2.0,40.7032232362137,-73.9914271951065,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
2122,bVJQEeRNi34-3XN_F1AZEg,Xing Fu Tang,5.717027701406222,20.25,0,0,2.0,40.7288,-73.98775,0,0,0,0,0,0,1,0,0,0,2.0,2.0,1,Manhattan
2125,bxCjNLVDQggNTbpviV0RMw,Lazy Sundaes,4.912654885736052,20.25,0,0,2.0,40.7189689,-74.0006772,0,1,0,0,0,0,1,0,0,1,2.0,2.0,1,Manhattan
2126,1lNt64-Qu4tTwr3JdF-7Iw,Morgenstern's Finest Ice Cream,7.333676395657684,16.0,1,1,2.0,40.72159619262751,-73.99304340136638,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2129,Kly5NmcDnGOE2ECTiX48SQ,Anita Gelato,5.493061443340548,20.25,0,0,2.0,40.74401,-73.98912,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2130,_pZW7hmmvhrOoQ6sWTdwgQ,Delimanjoo,4.8283137373023015,16.0,1,1,1.0,40.7477351,-73.9862098,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
2132,BIcLvpjVb0DjRrOqNwDyKw,Matcha Cafe Maiko,4.465908118654584,20.25,1,1,,40.85067883809164,-73.9702089,0,0,1,0,0,0,0,0,0,1,1.0,2.0,1,New Jersey
2133,MEzvOZ34GFaiEAaVQFvggg,Harry Potter New York,5.82600010738045,20.25,0,0,,40.74062579508055,-73.98963264866728,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
2136,_l40VhhS3pNm55yZTLgLuw,Velvet Brooklyn,4.672828834461906,20.25,1,1,2.0,40.7100847891067,-73.9625787734985,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
2139,KxK58KNpMw9A-gnysr6I5w,Sam's Fried Ice Cream,6.0844994130751715,20.25,1,1,2.0,40.7158246143014,-73.9914940147472,0,1,1,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2140,m-G7KgMjYvrZNs5Jibfx4Q,Laser Wolf,5.41610040220442,20.25,1,1,3.0,40.720809,-73.958752,0,1,0,0,0,0,0,0,0,1,3.0,3.0,1,Brooklyn
2141,lKIyjdchcf67DJXaEpav8Q,Anita Gelato,6.063785208687608,20.25,1,1,1.0,40.774829,-73.954211,0,0,1,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
2142,xxiV3-0t_gO1Ojo3xo73TQ,Vineapple Cafe,4.983606621708336,20.25,1,1,2.0,40.698296727787,-73.99307556416,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
2146,9QSZyHd6syZDX84YTsJoCA,Van Leeuwen Ice Cream - Seaport,5.123963979403259,16.0,1,1,2.0,40.7076975,-74.0020983,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2148,WLDxwPbjOlSkqRW9bS-Frg,Amorino Gelato,6.826545223556594,16.0,1,1,2.0,40.7595642,-73.9884984,0,1,1,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2151,dt3gMA0AtIeX6tEdISrwRA,Venchi,4.653960350157523,16.0,1,1,,40.767213579329265,-73.98126836638254,0,0,1,0,0,0,0,1,0,0,1.0,2.0,1,Manhattan
2156,OR9oqAJW-U5ZnqhwH12Nuw,Khao Nom,5.081404364984463,20.25,1,1,2.0,40.7432731562959,-73.8879961885031,0,1,0,0,0,0,0,0,0,1,2.0,2.0,1,Queens
2160,2G7XG29NPkw1v3jbYeBaNQ,Tipsy Scoop,4.867534450455582,20.25,1,1,2.0,40.7145963,-73.9585161,0,1,1,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
2163,v9bbNVQUA0OJzJKAcn_r4w,Hole In The Wall - Williamsburg,5.081404364984463,16.0,1,1,2.0,40.71444505961235,-73.9615832,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Brooklyn
2164,kqA8RynDfBI4J_BtGfnDXQ,Smoove Ice Cream,5.332718793265369,20.25,1,1,2.0,40.717635,-73.992766,0,1,1,0,0,0,1,0,0,0,2.0,2.0,1,Manhattan
2165,agdUbj9mwOItwSYg9oZtGA,Milk & Cream Cereal Bar,4.624972813284271,20.25,0,0,2.0,40.721041,-74.045363,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1,New Jersey
2166,LQ8ITaZIbaiQ8pHPOx5i6w,SkyIce Thai Food & Ice Cream,6.684611727667927,16.0,1,1,2.0,40.6806411743164,-73.9772872924805,0,0,1,0,0,0,0,0,0,1,2.0,2.0,1,Brooklyn
2167,uBGjcW-GuYy_qSvMykuISA,Pommes Frites,7.028201432058005,20.25,1,1,2.0,40.730022,-74.000152,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2168,HjZvV6WAdsusCRlY0iSxYg,il laboratorio del gelato,7.249925536717988,16.0,1,1,2.0,40.7222353582629,-73.9870632693115,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2177,43IJ3NqY_Dvq2gWHDPvFRQ,Culture An American Yogurt Company,5.41610040220442,16.0,1,1,1.0,40.73333,-73.99918,0,0,1,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
2183,QirEbcHa6wXkkVnDpO5cqQ,Chloe's Soft Serve Fruit Co,6.309918278226516,16.0,1,1,2.0,40.73733,-73.99058,0,1,1,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2185,jP-upK6k0uOvugyf40VLcA,Van Leeuwen Ice Cream - Boerum Hill,5.910796644040527,16.0,1,1,2.0,40.6866876,-73.9900591,0,1,1,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
2187,htXRzg3a3jMQt3mg_zM-yQ,Wowfulls,5.802118375377063,20.25,1,1,1.0,40.721231,-73.962162,0,1,1,0,0,0,0,0,0,1,1.0,1.0,1,Brooklyn
2188,R1OlpKHgFM4wW8f_UtGf4w,KITH Treats,4.852030263919617,16.0,1,1,3.0,40.68121,-73.97501,0,1,1,0,0,0,0,0,0,0,3.0,3.0,1,Brooklyn
2191,9QK3vhI04Q8ylqk49C3JcQ,Rule of Thirds,6.352629396319567,16.0,1,1,,40.724706,-73.955017,0,0,0,0,0,0,0,0,0,1,1.0,2.0,1,Brooklyn
2192,68cim4K69TGznUL0RQMcpg,T-Swirl Crepe,5.5254529391317835,20.25,1,1,1.0,40.71393,-73.9985899,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
2193,c_Kellz-oODKoNpcRbV24w,MONO+MONO,6.784457062637643,16.0,1,1,2.0,40.72549,-73.98803,0,1,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2196,cGx9CYLxw6fqUQU-MFup8A,Milk & Cream Cereal Bar,7.039660349862076,20.25,0,0,2.0,40.7195874,-73.9964711492967,0,1,1,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2199,Vf2aEBNegL6VfJ01ieP6qg,Iris Cafe,5.986452005284438,16.0,1,1,2.0,40.6931816,-74.000869,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
2203,kaSd6qzlsxn__ILDtGf3iA,Alice's Tea Cup,7.152268856032539,16.0,1,1,2.0,40.77802,-73.9787,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2205,n-JSnKZcF1Bs-RPcIlb0qw,Elephant & Castle,6.317164686747284,16.0,1,1,2.0,40.736214,-74.000729,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
